name,func,num,sz,amount,a,b,c,d
victimized_stratocumulus_cumulogenitus.jpg,3,2,4.1509056,1.8644495,2.7444813,0.75503826,-2.779344,-0.33116686
sad_cirrocumulus_stratiformis.jpg,6,2,3.103013,1.5503987,2.4576807,-0.28754067,-2.9539914,0.3622241
nervous_altocumulus_stratiformis_perlucidus_lacunosus.jpg,3,2,1.1090262,2.9831045,2.0329704,1.3849463,-0.63801765,0.84497905
melancholy_stratocumulus_stratiformis_translucidus_radiatus.jpg,2,2,2.2737412,1.5867164,1.7771658,2.1445851,-1.2146409,-0.675097
forced_cumulus_virga.jpg,1,2,2.4251423,2.5387657,1.3865962,-0.8120866,-2.460868,0.5881609
megalomaniac_stratocumulus_floccus.jpg,3,2,1.6075258,1.5522108,2.80089,-1.822241,-1.8753395,0.34724104
vicious_stratus_cataractagenitus.jpg,6,2,1.9359236,2.7843604,1.5554581,0.6103344,-0.09247923,-0.95668113
deviant_cirrus_floccus.jpg,9,2,1.3566499,1.9911717,2.0948575,2.809905,-2.9619453,0.26825273
fugly_stratus_nebulosus_opacus.jpg,6,2,2.6438975,2.4628348,1.4440095,0.3164935,-0.7426219,-0.19984066
cold_stratocumulus_virga.jpg,1,2,4.986027,2.060312,1.8523717,0.74718285,-2.9893248,-0.7386843
uncompromising_cirrocumulus_floccus.jpg,7,2,4.4406223,1.0331912,2.55924,-0.12712431,-2.2165365,-0.15521002
insolent_cumulonimbus_tuba.jpg,2,2,2.6061058,2.7485716,1.8270466,-1.914936,-1.8994491,0.992751
restless_cirrus_funcinus_duplicatus.jpg,7,2,4.9355984,1.268702,2.119001,-2.3132014,-2.8282917,0.9741614
crafty_altostratus_pannus.jpg,7,2,3.1083255,2.888008,2.0014057,-0.19030666,-0.50087166,0.19066954
fretful_cirrostratus_fibratus_undulatus.jpg,5,2,4.138725,2.6188688,1.7291139,-0.78752947,-0.7989476,-0.4577353
vulnerable_cumulus_humilis_radiatus.jpg,4,2,4.052902,2.644866,1.2770995,2.7947025,-2.0061586,0.4007151
corrupted_nimbostratus_altostratomutatus.jpg,7,2,1.6532457,1.5668783,1.9199227,1.1000595,-1.4761453,-0.57535684
tween_cirrocumulus_cirromutatus.jpg,9,2,2.5779727,2.056236,2.1428804,0.17293096,-0.20341444,-0.946152
delighted_stratocumulus_stratiformis_perlucidus_undulatus.jpg,6,2,4.5700064,1.3515075,2.77451,1.5809622,-0.93757844,0.348014
junior_cirrostratus_fibratus_duplicatus.jpg,5,2,1.2905092,1.4956375,2.17526,-0.25280333,-1.8346732,0.0152179
wicked_altostratus_opacus_radiatus.jpg,3,2,4.466599,2.2092576,1.4480442,-2.8697684,-2.690958,0.93961644
enthusiastic_altocumulus_stratocumulomutatus.jpg,7,2,2.84258,1.7703669,2.1549983,1.7301989,-1.995649,-0.08834362
underhanded_altocumulus_castellanus_lacunosus.jpg,7,3,1.9258673,1.4635983,1.7391912,-1.7318155,-1.4605038,-0.7500205
illiterate_cumulonimbus_calvus.jpg,7,3,1.8182423,1.7846215,2.8194447,-1.9440165,-2.4278536,-0.46501315
fuckboy_cumulus_humilis.jpg,3,3,4.804105,2.7171419,2.1235552,-1.9611672,-0.43685818,-0.81220245
despicable_nimbostratus_cumulonimbogenitus.jpg,4,3,2.1297002,1.0524839,1.4737127,-0.8511939,-1.4343779,-0.07702756
lifeless_stratus_nebulosus_opacus.jpg,9,3,2.9800754,1.7553474,1.0184625,2.3461418,-2.7960129,-0.95116186
greedy_stratocumulus_stratiformis_translucidus_duplicatus.jpg,5,3,3.0841527,2.8492403,1.7210586,0.28073978,-1.8810146,0.873291
selfish_altostratus_opacus_radiatus.jpg,3,3,3.958024,1.9816935,2.9576015,1.2027493,-2.218394,-0.4977219
decrepit_altocumulus_stratiformis_perlucidus_duplicatus.jpg,5,3,3.835501,1.7915909,1.1126442,-2.2655702,-1.9578892,0.46909714
boorish_altocumulus_stratiformis_perlucidus_radiatus.jpg,8,3,2.8164463,2.331073,2.0036445,-1.8602246,-0.16347075,0.18163133
desolate_cumulus_velum.jpg,6,3,4.635812,1.4592363,1.1928716,0.8700535,-1.5767915,-0.91111505
suspicious_stratocumulus_praecipitatio.jpg,1,3,1.804488,1.5961912,2.527462,-1.0638356,-0.26438522,-0.90574884
turbulent_cirrostratus_cirrocumulogenitus.jpg,9,3,3.0659776,2.654612,1.7127423,-1.2325423,-2.1323442,0.5654309
unbelieving_stratocumulus_lenticularis_duplicatus.jpg,9,3,3.148358,1.9431481,1.1953444,2.9916873,-0.600065,0.09625566
lachrymose_altostratus_opacus_undulatus.jpg,5,3,3.4693875,2.1805968,2.0525954,-1.9883798,-1.5850506,-0.29963875
hater_stratocumulus_stratiformis_translucidus_undulatus.jpg,9,3,1.3140085,2.5897903,1.5575435,-2.602805,-0.94493055,-0.15913284
mendacious_stratocumulus_floccus.jpg,6,3,1.5210955,1.872099,2.1661577,0.48261237,-0.81837916,0.33075523
blindsided_altostratus_translucidus_radiatus.jpg,5,3,2.852102,1.0980155,2.1858706,0.032601357,-1.761306,0.053965688
alarmed_stratocumulus_altostratogenitus.jpg,2,3,3.499057,1.5205898,1.6793432,-2.2968054,-1.2011936,-0.6802112
kooky_cumulus_velum.jpg,3,1,1.1318882,1.1467673,1.8787316,-1.8025675,-0.76303196,0.84387934
weirder_cumulonimbus_praecipitatio.jpg,2,1,4.6045246,2.506534,2.4538152,-0.79156923,-0.19416547,0.78607285
misgiving_cirrus_fibratus_duplicatus.jpg,8,1,2.577232,2.084126,1.5402374,2.4051666,-0.87293386,-0.78343856
wretched_stratocumulus_stratiformis_opacus_duplicatus.jpg,8,1,3.6059206,2.320516,2.1571283,-2.7817855,-0.4307642,-0.041507006
contented_stratus_fractus.jpg,5,1,3.8348176,1.4692487,2.9629934,0.4248333,-0.84669185,0.30891812
influential_cirrocumulus_floccus_lacunosus.jpg,4,1,1.71471,2.7196152,1.0970731,0.972291,-2.6820035,-0.6110804
powerless_cirrostratus_fibratus_undulatus.jpg,8,3,4.943103,2.4245825,2.5896606,-2.6466815,-1.4573152,0.76423275
crafty_stratus_nebulosus_translucidus.jpg,4,3,3.3929377,1.4996673,2.8379288,-0.44664574,-2.112251,0.029650092
melancholy_cumulonimbus_arcus.jpg,9,3,3.4301028,1.710169,1.2944654,-2.2672868,-0.75926256,0.7566463
blindsided_cirrostratus_fibratus.jpg,9,3,3.343108,1.2790179,2.1487174,-2.3100314,-2.2728953,-0.45136034
grief-stricken_altocumulus_stratiformis.jpg,4,3,3.1054137,2.9051073,1.6240776,-0.82117295,-0.43040824,0.032947063
wicked_stratus_cumulonimbogenitus.jpg,2,3,2.184466,1.3361775,2.8692465,-0.38509703,-0.89388824,-0.12732291
invidious_altocumulus_stratiformis_opacus_duplicatus.jpg,2,3,1.7772756,2.656846,2.5503335,-0.7244539,-2.2213798,-0.05404651
bitter_cumulonimbus_flammagenitus.jpg,4,3,4.331745,2.2289698,2.5167453,1.2956219,-0.41277242,-0.20343864
intransigent_cumulus_velum.jpg,2,3,2.459104,1.8549498,2.3070428,1.7068291,-0.83963346,-0.28479958
bothered_stratocumulus_castellanus.jpg,1,3,4.6031837,2.5401664,1.8128703,-0.019966125,-0.9073911,0.9573425
feeble_nimbostratus_altostratomutatus.jpg,7,3,2.1771293,2.7580109,2.5541615,-1.363777,-0.32780814,-0.35744536
nervous_stratocumulus_stratiformis_perlucidus_duplicatus.jpg,6,3,1.6260915,2.644454,2.057236,0.19417834,-0.39354277,0.44819582
indecisive_stratocumulus_stratiformis_opacus.jpg,6,3,2.984563,1.8963485,2.0358233,-2.4235919,-1.118794,0.99486923
tormented_altostratus_opacus_undulatus.jpg,1,3,2.103654,2.461706,2.2385528,1.5663786,-1.2505293,-0.52322495
yuppie_altocumulus_mammatus.jpg,9,3,4.0652027,2.291528,2.120749,-2.5716727,-1.9523263,0.8945017
irritated_cirrocumulus_altocumulomutatus.jpg,9,3,2.0829592,1.7940145,1.0921551,0.67660666,-1.1936176,-0.89225984
unprincipled_nimbostratus_altostratomutatus.jpg,8,3,4.1591535,1.5150647,2.563064,1.6858444,-2.5716238,0.8981384
nervous_cirrostratus_cirrocumulomutatus.jpg,9,3,2.3180275,2.062359,1.6216826,-2.7932396,-1.903198,0.8968291
fretful_cirrostratus_altostratomutatus.jpg,6,3,1.5720873,2.390575,2.572775,0.5455198,-0.4637494,0.5124357
calculating_cumulus_mediocris.jpg,7,3,3.8604915,1.99018,1.582678,0.3302865,-1.1344366,0.09999049
treacherous_stratocumulus_altocumulomutatus.jpg,1,3,2.8472424,2.7859113,2.078354,0.7130635,-0.035129547,0.15590179
despairing_cirrus_cirrocumulogenitus.jpg,6,3,1.6145182,1.8675414,1.6775634,2.9070973,-2.4227192,0.5719712
injured_cumulus_velum.jpg,6,3,4.8001394,1.2538416,2.0317602,-1.6440271,-0.39638853,-0.61532116
querulous_cirrocumulus_lenticularis.jpg,7,3,2.162982,2.0654297,2.8682103,2.0038671,-2.135419,-0.33470142
deprived_nimbostratus_praecipitatio.jpg,6,3,3.766411,2.2589455,1.3504509,1.6513615,-0.58443403,0.7056314
desolate_cirrus_fibratus_vertebratus.jpg,2,3,3.805826,2.8395371,2.0384471,0.20617723,-1.2800584,0.9798111
lifeless_stratocumulus_stratiformis_translucidus_duplicatus.jpg,6,3,4.954426,2.1759038,2.101006,-0.73924685,-1.2801521,-0.37937915
deceitful_cirrus_uncinus.jpg,9,3,2.9128456,1.2982782,2.9806228,-1.530477,-1.3934398,-0.31443262
tense_altostratus_opacus_radiatus.jpg,2,3,3.1944737,2.3538897,2.573741,2.4646978,-2.4899864,0.38642013
greedy_cumulus_praecipitatio.jpg,6,3,3.9866793,2.8252943,1.3055687,1.3142371,-2.8834653,-0.85587883
indignant_cumulus_pileus.jpg,3,3,2.1276433,2.4462247,1.7476654,-1.1708325,-1.3585099,-0.08778608
misogynistic_stratus_nebulosus_opacus_undulatus.jpg,1,3,4.612738,1.0928209,2.2903945,1.5791769,-0.2580762,-0.08003533
thoughtcriminal_altocumulus_stratiformis_translucidus_radiatus.jpg,6,3,1.7611694,2.7560315,1.4235083,-2.734861,-2.55498,0.80197406
hypocritical_altocumulus_castellanus.jpg,4,3,4.672764,2.5977178,2.7594366,0.9435878,-0.8381667,-0.09724975
despicable_cirrus_fibratus_duplicatus.jpg,8,3,2.8935027,2.8952022,2.5087483,2.5921416,-1.0403924,0.7884779
alone_nimbostratus_altostratomutatus.jpg,2,3,1.7028096,1.8116553,1.3647041,1.6520486,-0.42344522,-0.6254679
turbulent_cumulus_praecipitatio.jpg,5,3,1.5906572,2.506824,2.9222198,-1.7164564,-2.3493483,0.64620256
unstable_stratocumulus_stratiformis_opacus_lacunosus.jpg,7,4,1.2328687,1.9980718,2.2180643,-0.93749523,-2.141213,0.8621913
boiling_nimbostratus_altostratomutatus.jpg,2,4,3.78895,2.436325,1.4782544,-2.0413141,-2.2120764,0.44470668
detestable_cirrus_fibratus_intortus.jpg,3,4,4.968144,1.718808,1.8483901,-1.1040952,-1.8324895,0.1565522
megalomaniac_cirrocumulus_lenticularis.jpg,3,4,1.0460536,1.4567533,1.1736743,-0.66985416,-0.06964898,0.59839094
bitter_cumulus_mediocris_radiatus.jpg,6,4,4.264267,2.2742271,1.6733704,1.8137641,-0.62568045,0.4589914
lazy_cirrus_fibratus.jpg,5,4,2.2996771,1.1320379,1.5568081,-2.8611398,-2.5934312,0.52832425
turbulent_stratocumulus_altocumulomutatus.jpg,1,4,4.9970326,1.1227938,2.377438,1.6095304,-2.9085348,-0.3095721
jejune_stratocumulus_stratiformis_translucidus.jpg,6,4,2.2960992,1.9557847,1.7318871,2.5629344,-2.4265654,-0.5812098
crushed_altocumulus_stratiformis_opacus_radiatus.jpg,1,4,1.799159,2.305828,1.6877283,2.4026737,-2.4103575,-0.66180634
pernicious_cirrostratus_homogenitus.jpg,1,4,4.8252153,1.7342733,1.3087559,-0.24062848,-0.02253151,-0.63732445
unscrupulous_cumulus_mammatus.jpg,7,4,2.658785,1.5577531,1.9817952,-0.04099083,-1.0653653,-0.38681138
nervous_stratocumulus_stratomutatus.jpg,4,4,4.043728,1.9209032,1.2324054,0.27758837,-0.5108805,0.8385315
boiling_altocumulus_volutus.jpg,1,4,1.1719162,2.5424829,1.1453047,1.2011819,-2.0515993,-0.21983719
miserable_stratocumulus_stratiformis_perlucidus_radiatus.jpg,9,4,3.5240624,1.3531778,2.3043127,1.3767233,-0.5131097,0.85387206
bothered_cumulonimbus_tuba.jpg,3,4,2.261223,2.741994,1.0218841,0.79096794,-1.0422988,0.89892113
turbulent_stratocumulus_stratiformis_perlucidus_undulatus.jpg,3,4,1.0748429,2.6167998,1.9233705,-1.4980695,-0.3488238,0.90101075
detestable_cirrus_castellanus.jpg,9,4,4.472978,2.7908413,1.203087,-2.3681636,-1.4150913,-0.15304649
inconsolable_nimbostratus_altostratomutatus.jpg,9,4,4.5299163,2.215557,2.8335667,0.6294472,-0.22124386,-0.0037704706
lazy_cumulus_mammatus.jpg,9,4,1.0254409,2.2324615,1.692902,-0.58715105,-2.0704224,-0.32248223
guilty_cirrus_homogenitus.jpg,2,4,1.7387402,1.8815236,1.6232913,0.5773051,-0.058190346,-0.76154447
juggalo_stratocumulus_castellanus_lacunosus.jpg,7,4,2.3861976,2.8530905,2.2105544,0.44286728,-0.697418,0.8505515
depressing_nimbostratus_praecipitatio.jpg,3,4,4.428335,1.2129503,1.7825035,1.2183537,-0.5758374,0.41234696
victimized_altocumulus_stratiformis_opacus_radiatus.jpg,5,4,2.5393982,1.8388811,2.4671974,-0.827785,-0.5416012,-0.2652197
ashamed_altocumulus_stratiformis_perlucidus.jpg,5,4,4.4486876,1.6055123,1.7515796,2.3150816,-0.83801174,0.6756964
anxious_altostratus_translucidus_undulatus.jpg,3,4,2.9248393,1.1096361,2.440864,0.2699833,-0.94530034,-0.76152647
disgusting_cumulus_homogenitus.jpg,7,4,4.272953,1.8549023,2.240734,-1.6206,-0.62458897,0.13514197
unhappy_altocumulus_stratiformis_translucidus_undulatus.jpg,4,4,3.5498877,2.641662,1.2426133,2.7375474,-1.3700883,-0.19410717
uncooperative_nimbostratus_altocumulomutatus.jpg,7,4,3.6320457,2.432186,1.0912707,2.115034,-0.67568135,-0.62966585
rebarbative_altocumulus_lenticularis_undulatus.jpg,4,4,4.875906,2.3150082,1.7839214,-2.9213963,-2.6430755,-0.8120583
distrustful_cirrus_altocumulogenitus.jpg,7,4,4.4722457,2.789712,1.9284434,-0.16629362,-1.5838702,-0.07530451
blithe_cumulus_tuba.jpg,9,4,4.10655,2.5883355,2.5329614,-2.3005686,-2.184791,-0.61398137
distressed_stratocumulus_altostratogenitus.jpg,8,4,4.706627,2.5600905,1.4658679,2.788413,-1.742491,-0.8607662
sad_cirrus_fibratus_radiatus.jpg,5,4,1.5111496,2.7630126,1.5051166,-1.7863512,-0.50332785,-0.64321005
kind_cirrostratus_cumulonimbogenitus.jpg,4,4,4.7211866,1.4184151,2.8477936,2.6637306,-1.3794391,0.0868094
vegetarian_altocumulus_castellanus.jpg,9,4,1.1301856,2.5760334,2.8788981,-1.233167,-0.6977315,-0.5933198
wiccan_stratocumulus_stratiformis_opacus_lacunosus.jpg,1,4,4.9665604,1.3940399,1.3055264,1.2859311,-0.64458656,0.056164622
hyperactive_stratocumulus_stratiformis_opacus.jpg,2,4,4.739992,2.8367786,1.7032853,-2.9656684,-1.8751719,0.03421724
selfish_stratus_nimbostratogenitus.jpg,6,5,2.194301,1.618408,1.4654408,1.282258,-2.6824005,-0.006259918
fretful_stratocumulus_lenticularis.jpg,7,5,1.1051328,2.656844,1.6712607,-0.046533108,-0.5888598,-0.9369451
depressing_cumulus_mammatus.jpg,6,5,2.9337933,2.2485871,2.4746442,0.88444567,-1.5660113,-0.20721018
misogynistic_altocumulus cumulogenitus.jpg,3,5,3.1084855,1.8535721,2.1568005,0.22424507,-2.6067972,-0.25407577
misogynistic_altostratus_translucidus_radiatus.jpg,5,5,4.977994,2.6137047,1.0307804,-2.8502793,-0.5569303,-0.8398138
untruthful_cirrostratus_cirrocumulomutatus.jpg,4,5,4.054904,1.0873432,2.1956491,-1.6835543,-1.8244684,-0.21475852
detestable_cirrus_fibratus_duplicatus.jpg,2,5,2.1773663,1.3564165,1.1445385,-1.5555385,-1.6088309,0.9211699
inferior_altocumulus_stratiformis.jpg,2,5,3.2435226,2.2710142,1.4503675,-0.33840823,-0.4010551,-0.33377802
disillusioned_cirrus_fibratus_duplicatus.jpg,7,5,4.1890907,1.1708863,1.8241594,-2.7562823,-2.248403,0.22150457
unpleasant_cumulonimbus_altocumulogenitus.jpg,6,5,3.4912493,1.5980245,2.5223365,2.4906201,-2.340732,0.8468733
alienated_cirrostratus_fibratus_undulatus.jpg,2,5,2.3602538,2.0333347,2.4112306,1.9208946,-1.3825068,-0.10788345
misgiving_cirrocumulus_floccus.jpg,8,5,3.3274822,2.0391273,2.206501,2.6413922,-1.4148076,0.589947
dominated_altocumulus_stratiformis_perlucidus_radiatus.jpg,8,5,3.5532138,1.4994891,2.0460725,-2.1868691,-1.3476944,0.43434966
sorrowful_altocumulus cumulogenitus.jpg,6,5,2.7107542,2.2321634,1.3176913,0.6339412,-1.1222417,0.07516968
strident_cumulonimbus_velum.jpg,4,5,3.446122,2.5442204,2.2406073,-2.402612,-1.2965795,-0.019238591
ashamed_nimbostratus_cumulogenitus.jpg,2,5,3.467287,1.5288156,1.0366088,0.44613218,-1.706607,0.9564254
guilty_stratus_stratocumulomutatus.jpg,3,5,3.3414638,1.3043151,2.580416,-0.5456493,-0.085589886,-0.38777065
paralyzed_cirrocumulus_altocumulomutatus.jpg,6,5,4.770694,1.2835357,1.6048741,-0.79309416,-0.77309084,-0.67447555
caustic_cumulus_pileus.jpg,6,5,4.1203365,1.5787262,1.4647549,-2.7029665,-0.4490137,0.2316705
powerless_stratocumulus_stratiformis_perlucidus_duplicatus.jpg,9,5,3.048771,1.421334,2.9930575,-1.0951849,-1.7369845,0.652362
fugly_cumulus_velum.jpg,3,5,2.2536502,2.8045335,1.6317339,-0.2586298,-1.370961,-0.8815564
peaceful_cirrostratus_fibratus_duplicatus.jpg,3,5,4.3100014,1.1504761,2.90134,-1.0465297,-2.8348527,0.09469128
illiterate_cirrus_fibratus_vertebratus.jpg,1,5,3.4890542,1.9129784,2.2406588,-0.59604645,-0.64252806,0.9550507
adorable_nimbostratus_altostratomutatus.jpg,9,5,3.0351198,1.8278153,1.6137984,0.9572818,-1.2666905,-0.36468506
tense_cirrostratus_cumulonimbogenitus.jpg,7,5,4.01079,2.1977222,2.0624611,0.82510185,-0.083191395,-0.84198654
kinky_cumulonimbus_altostratogenitus.jpg,7,5,4.7018156,1.0808384,1.1710801,-0.6897249,-1.671106,0.9229075
dope_stratocumulus_stratomutatus.jpg,3,5,2.6582136,2.949137,2.1004157,-2.7059016,-2.0881674,-0.09940934
peaceful_altocumulus_stratiformis_translucidus_duplicatus.jpg,9,5,1.3882856,2.3932848,1.5684375,-2.0675511,-0.42556238,0.37684894
compassionate_stratus_silvagenitus.jpg,1,5,2.6781118,1.1414133,1.8521293,1.0843182,-2.9284382,-0.2922603
illiterate_altostratus_opacus.jpg,3,5,4.5617456,2.578518,2.3798077,0.660419,-1.0956721,-0.48929095
ashamed_altocumulus_lenticularis.jpg,1,6,3.5802968,1.5405881,2.411004,1.2928486,-0.76869226,0.34503198
incapable_altocumulus_stratiformis_translucidus_lacunosus.jpg,9,6,1.9463239,1.970249,1.1300414,2.6076155,-1.8587041,0.68599427
repugnant_altocumulus_lenticularis_duplicatus.jpg,6,6,4.4063206,1.5624887,2.9739757,2.097084,-2.5776465,0.81848145
fatigued_cumulonimbus_flammagenitus.jpg,1,6,2.6835332,1.0091127,1.8211255,-2.032486,-0.35148048,0.12409556
mournful_cumulus_arcus.jpg,4,6,4.111948,1.8207089,2.4048562,0.37377477,-2.1316566,0.54327905
calamitous_cirrocumulus_altocumulomutatus.jpg,9,6,4.525127,2.759774,1.8278383,0.22156262,-1.7091272,0.0047267675
ailing_altocumulus_stratiformis_opacus_radiatus.jpg,1,6,1.7108052,2.3079467,2.78514,0.7570832,-1.545404,-0.2890241
villainous_altostratus_translucidus_radiatus.jpg,5,6,3.9193447,1.1980342,1.7551925,-0.51581025,-2.353047,-0.45245183
blindsided_stratus_nebulosus_translucidus_undulatus.jpg,8,6,1.153636,2.6957111,2.8141747,-1.5389965,-0.8498993,-0.45579076
alienated_altocumulus_stratiformis_perlucidus.jpg,9,6,2.2930942,2.441178,1.5833782,-1.7993381,-0.09230828,-0.4321618
intransigent_altocumulus_stratiformis_perlucidus.jpg,7,6,4.201293,2.8016908,1.9862437,-0.4824605,-0.8502574,0.7639482
inconsolable_altocumulus_mammatus.jpg,8,6,4.300764,1.1907295,1.7634655,-1.1469669,-2.6447937,0.14415097
terrible_stratocumulus_stratiformis_opacus.jpg,7,6,3.3822768,1.5730345,2.454661,-0.9646201,-2.906763,0.54106355
lost_stratocumulus_stratiformis_opacus.jpg,2,6,4.347346,1.4765564,1.643085,-2.36093,-1.7879759,-0.9665408
suspicious_altostratus_virga.jpg,8,6,4.421359,1.1168934,2.7095294,-1.8765417,-1.015053,-0.7514162
treacherous_cumulus_stratocumulogenitus.jpg,9,6,1.10256,1.5970751,1.569704,0.6093321,-1.6113877,0.55905163
menaced_stratocumulus_virga.jpg,8,6,1.3665957,2.080761,1.2089361,2.5878944,-2.0639958,0.89111435
grieved_cumulus_pileus.jpg,1,6,1.4836917,1.3436918,1.7529413,1.3277364,-1.4330068,-0.55604815
inconsolable_stratus_cumulogenitus.jpg,7,6,2.9368417,2.0633552,2.7682462,1.2165518,-1.42166,0.92300546
narcissistic_stratocumulus_cumulogenitus.jpg,6,6,3.5442138,2.2308168,2.8715665,1.5898056,-2.201568,-0.11647773
insulting_cumulus_pileus.jpg,7,6,3.408207,2.2985086,1.8530234,-1.7935535,-0.98603773,-0.4274522
sinful_stratocumulus_stratiformis_perlucidus.jpg,2,6,3.819312,2.1139288,1.8526033,2.3685274,-2.509769,0.77029777
disgusting_altocumulus_stratiformis_perlucidus_lacunosus.jpg,4,6,3.5603683,1.9839423,1.4415401,-2.7516296,-2.8936896,-0.3444637
artistic_cirrus_floccus.jpg,7,6,1.3343341,1.6343368,2.318607,2.6383915,-0.78611803,-0.17459035
inflamed_cumulus_homogenitus.jpg,6,6,1.0852053,1.281349,2.3448436,-1.9025098,-1.1015661,-0.953941
lousy_stratocumulus_stratiformis_translucidus_duplicatus.jpg,7,6,2.2857578,2.0866885,1.9781095,-0.65216017,-1.0863787,-0.93328595
keen_stratocumulus_castellanus.jpg,8,6,2.3723495,2.2931669,2.039898,-0.64718485,-0.78073955,0.47029757
lifeless_cirrostratus_fibratus_undulatus.jpg,4,6,2.5836768,1.1576228,2.215845,-1.265395,-1.5834035,0.5085151
scientologist_altostratus_nimbostratomutatus.jpg,3,6,3.7144284,1.3849468,1.0068622,-1.7734787,-1.1187012,-0.12901855
ecstatic_cirrus_altocumulogenitus.jpg,5,6,3.265706,2.9193478,2.8245592,-0.4902053,-0.14368796,-0.34159863
juggalo_stratocumulus_stratiformis_opacus_lacunosus.jpg,7,7,2.2210817,2.901423,2.5906315,-1.1646044,-0.1377492,-0.5076345
insulting_cumulonimbus_velum.jpg,6,7,1.3435972,2.6483517,2.5716348,-0.038211107,-0.08063102,-0.5589199
recalcitrant_altostratus_opacus.jpg,4,7,1.139251,1.6007448,2.9731967,0.9922507,-1.393802,0.4337921
narcissistic_cirrocumulus_stratiformis_lacunosus.jpg,4,7,4.8368144,1.0824912,1.6736327,-2.8897796,-0.65731764,-0.28282297
indisposed_cumulonimbus_cumulomutatus.jpg,1,7,1.1549404,1.5013453,1.8613442,2.655252,-2.3058019,0.49391544
fugly_cumulus_congestus.jpg,1,7,3.6905649,2.936283,1.1401275,-2.4335008,-0.39511204,0.84217596
grief-stricken_altostratus_mammatus.jpg,4,7,4.7500925,1.3654103,2.494142,-0.92938995,-1.6528816,0.026334047
unpleasant_cirrus_fibratus_duplicatus.jpg,2,7,1.6229138,1.1875651,2.039692,-1.7775836,-2.0883555,-0.15010285
tortured_cumulonimbus_altocumulogenitus.jpg,6,7,2.5831892,2.01661,2.508055,1.3340816,-2.0914488,0.71187687
diminished_cirrus_funcinus_duplicatus.jpg,4,7,2.8320565,1.6540817,1.8572176,-0.11529422,0.9677577,-0.5317048
nervous_altocumulus_mammatus.jpg,6,7,2.272774,1.1353574,1.7171912,2.982174,-2.8117025,0.7831131
distrustful_cumulus_humilis_radiatus.jpg,5,7,2.8580472,1.5134946,2.7561352,-1.6165684,2.3571558,-0.50495267
aggressive_cirrus_fibratus_vertebratus.jpg,8,7,1.0138977,1.8046943,1.5773255,1.252284,0.9665427,-0.8813057
baleful_altocumulus_stratocumulomutatus.jpg,8,7,3.1778636,1.3733608,2.2180042,-1.6176785,1.1829562,0.8991935
terrible_altocumulus_nimbostratomutatus.jpg,2,7,4.316498,1.2716801,1.5159768,-0.19416809,2.726431,0.50991297
feeble_stratocumulus_volutus.jpg,1,7,1.6035633,2.3041239,1.7435613,-0.5425997,2.1885629,0.63929796
despair_cirrocumulus_floccus.jpg,6,7,1.2056444,1.5760877,1.5276763,0.2755046,-0.9875941,-0.2720163
narcissistic_cumulus_praecipitatio.jpg,4,7,4.3140287,1.365244,1.531084,-1.949687,-0.33233356,-0.6722754
misogynistic_altostratus_opacus_duplicatus.jpg,7,7,3.9052074,1.7750108,1.2068101,1.1621327,-1.0495384,0.18986666
deviant_altocumulus_stratiformis_opacus_lacunosus.jpg,5,7,2.8446927,1.7286016,1.6006801,2.7209668,-0.25009012,-0.24855018
damaged_cirrus_funcinus_duplicatus.jpg,6,7,4.6106777,1.1375006,1.6982471,0.37319422,-2.225622,-0.8299389
useless_altocumulus_lenticularis.jpg,6,7,2.918715,2.8685255,1.7632018,2.118197,2.19171,0.80636895
preoccupied_cirrus_altocumulogenitus.jpg,4,7,4.675339,1.346165,1.7958953,0.12442398,-1.6364071,0.3447572
threatened_cirrocumulus_floccus.jpg,9,7,1.0158973,2.1609333,1.3264208,2.802373,-2.7406461,0.57329035
stupefied_altocumulus_stratiformis_perlucidus_undulatus.jpg,3,7,1.5645027,2.057646,1.004901,1.15024,-1.4714949,0.17097461
useless_cumulonimbus_nimbostratogenitus.jpg,8,7,1.8412843,2.145987,1.9951828,2.2544847,-2.753078,-0.066369295
irksome_cirrus_uncinus_radiatus.jpg,8,7,1.4181762,1.1250057,2.871121,0.17797136,-0.32773113,-0.15942264
sore_cirrostratus_cirrocumulomutatus.jpg,1,7,4.0367613,2.5114336,1.2474104,-1.7305799,-1.6225458,-0.9689896
quaking_stratus_fractus.jpg,7,7,4.515229,2.475315,1.736664,0.5115471,2.3830242,-0.8147969
anti-vaxx_stratus_nebulosus_opacus_undulatus.jpg,8,7,2.0442557,1.6173412,2.2062502,2.098157,-0.18904138,0.334944
energetic_cumulonimbus_incus.jpg,6,7,4.461277,2.2076812,2.4921236,-1.7530682,-0.909245,0.6304418
inspired_cumulus_stratocumulogenitus.jpg,7,7,4.730305,2.2476861,1.9314688,1.586649,1.3911333,0.35886264
andogynous_stratus_cumulonimbogenitus.jpg,3,7,2.0010889,2.0097198,2.4619908,1.2199578,0.7666421,0.7532028
bilious_stratocumulus_lenticularis_duplicatus.jpg,9,7,3.8944116,1.7832487,1.4763124,-1.4257725,-0.73945093,-0.26357913
inconsolable_cirrus_fibratus_intortus.jpg,6,7,3.7030947,1.1697042,2.8001935,-1.4397955,1.6883106,-0.6989522
tortured_cumulonimbus_altocumulogenitus.jpg,3,7,4.8139076,1.8676355,1.599014,2.70409,-2.2030463,0.5701177
